time,id,x,y,speed
45,flow0.3,293.63595346114596,-1.6,13.806003684271127
45,flow0.4,242.2665236801425,-1.6,13.726638501719572
45,flow0.5,168.87369073884676,-1.6,11.41875434128251
45,flow0.6,117.01350835164942,-1.6,12.527621066642283
45,flow0.7,63.16203017558438,-1.6,8.884110125945881
45,flow0.8,27.506991849456462,-1.6,4.96228572832927
45,flow0.9,9.495142306690104,-1.6,2.038163898861967
46,flow0.1,431.48762405160545,-1.6,12.88743111301016
46,flow0.2,379.1022473350631,-1.6,13.431255318317563
46,flow0.3,307.3531867424724,-1.6,13.71723328132648
46,flow0.4,256.1598754883096,-1.6,13.893351808167063
46,flow0.5,180.31873750896924,-1.6,11.445046770122461
46,flow0.6,130.253375984022,-1.6,13.239867632372594
46,flow0.7,73.02165434476919,-1.6,9.859624169184826
46,flow0.8,33.453509488221215,-1.6,5.946517638764753
46,flow0.9,12.517554227402433,-1.6,3.0224119207123294
47,flow0.1,444.07085409614257,-1.6,12.583230044537112
47,flow0.10,5.1,-1.6,0.0
47,flow0.2,392.90127314303516,-1.6,13.799025807972066
47,flow0.3,321.0817278114147,-1.6,13.728541068942286
47,flow0.4,269.9175014979256,-1.6,13.75762600961607
47,flow0.5,191.8498627843563,-1.6,11.531125275387057
47,flow0.6,143.75587783878817,-1.6,13.50250185476616
47,flow0.7,83.60894815532956,-1.6,10.587293810560368
47,flow0.8,40.10824332978054,-1.6,6.654733841559327
47,flow0.9,16.28650073115714,-1.6,3.768946503754705
48,flow0.1,456.8750977346328,-1.6,12.804243638490215
48,flow0.10,5.9920118975220245,-1.6,0.8920118975220248
48,flow0.2,406.4491778030058,-1.6,13.547904659970664
48,flow0.3,334.583482221607,-1.6,13.50175441019237
48,flow0.4,283.578000904648,-1.6,13.660499406722375
48,flow0.5,203.20829086815107,-1.6,11.35842808379475
48,flow0.6,157.48518812429774,-1.6,13.729310285509564
48,flow0.7,94.75235137776471,-1.6,11.143403222435154
48,flow0.8,47.61624820833079,-1.6,7.508004878550246
48,flow0.9,20.97865712970961,-1.6,4.69215639855247
49,flow0.1,469.7579295384658,-1.6,12.882831803833023
49,flow0.10,7.878476589126512,-1.6,1.8864646916044876
49,flow0.2,420.022636124375,-1.6,13.573458321369253
49,flow0.3,348.36273151054036,-1.6,13.779249288933352
49,flow0.4,296.98071064355815,-1.6,13.402709738910199
49,flow0.5,214.31238913457625,-1.6,11.10409826642517
49,flow0.6,171.05743996709734,-1.6,13.572251842799597
49,flow0.7,106.87149683085735,-1.6,12.119145453092642
49,flow0.8,55.66584294582277,-1.6,8.04959473749198
49,flow0.9,26.301142301899382,-1.6,5.322485172189772
50,flow0.1,482.621781702669,-1.6,12.86385216420319
50,flow0.10,10.673087177006527,-1.6,2.7946105878800154
50,flow0.2,433.46316152177724,-1.6,13.440525397402235
50,flow0.3,361.8755609154234,-1.6,13.512829404883087
50,flow0.4,310.51060089848966,-1.6,13.529890254931525
50,flow0.5,225.4642105621745,-1.6,11.151821427598223
50,flow0.6,184.94412964805178,-1.6,13.886689680954442
50,flow0.7,118.89866313821598,-1.6,12.02716630735863
50,flow0.8,64.48119826129704,-1.6,8.815355315474271
50,flow0.9,32.425277148280294,-1.6,6.124134846380912
51,flow0.1,495.39942311554825,-1.6,12.777641412879229
51,flow0.10,14.01716326912865,-1.6,3.3440760921221226
51,flow0.11,5.1,-1.6,0.0
51,flow0.2,446.9415523751403,-1.6,13.47839085336309
51,flow0.3,375.4505775826516,-1.6,13.575016667228192
51,flow0.4,323.947690512338,-1.6,13.437089613848366
51,flow0.5,236.8948147592283,-1.6,11.430604197053798
51,flow0.6,198.3959978057459,-1.6,13.451868157694117
51,flow0.7,130.96091379200033,-1.6,12.06225065378435
51,flow0.8,74.09314897871684,-1.6,9.611950717419795
51,flow0.9,39.397878167242744,-1.6,6.97260101896245
52,flow0.10,18.14736670071725,-1.6,4.130203431588598
52,flow0.11,5.621172873210162,-1.6,0.5211728732101619
52,flow0.2,460.494911897252,-1.6,13.553359522111714
52,flow0.3,389.0653750049414,-1.6,13.614797422289849
52,flow0.4,337.6839240211111,-1.6,13.736233508773148
52,flow0.5,247.9584885348403,-1.6,11.063673775612004
52,flow0.6,211.84223704234847,-1.6,13.44623923660256
52,flow0.7,142.88132000762857,-1.6,11.920406215628237
52,flow0.8,84.402959966526,-1.6,10.30981098780915
52,flow0.9,47.36227490708698,-1.6,7.964396739844233
53,flow0.10,23.20560657840688,-1.6,5.05823987768963
53,flow0.11,7.113925363891758,-1.6,1.492752490681596
53,flow0.2,473.9495618160578,-1.6,13.454649918805808
53,flow0.3,402.8046039747072,-1.6,13.739228969765827
53,flow0.4,351.5447191450561,-1.6,13.86079512394499
53,flow0.5,259.08320731264456,-1.6,11.124718777804263
53,flow0.6,225.56777837133652,-1.6,13.725541328988038
53,flow0.7,155.19280332739783,-1.6,12.311483319769241
53,flow0.8,95.21836802163352,-1.6,10.815408055107518
53,flow0.9,55.89901641549077,-1.6,8.536741508403793
54,flow0.10,28.883062613802032,-1.6,5.677456035395153
54,flow0.11,9.156820948258973,-1.6,2.0428955843672156
54,flow0.2,487.8180153833,-1.6,13.86845356724225
54,flow0.3,416.5798933509502,-1.6,13.775289376243018
54,flow0.4,365.42316706802717,-1.6,13.8784479229711
54,flow0.5,270.3639233844501,-1.6,11.280716071805545
54,flow0.6,239.12642018885037,-1.6,13.558641817513854
54,flow0.7,167.15588840455564,-1.6,11.963085077157803
54,flow0.8,106.5875954320631,-1.6,11.369227410429566
54,flow0.9,65.32553975740447,-1.6,9.426523341913708
55,flow0.10,35.50427467762493,-1.6,6.621212063822895
55,flow0.11,12.157838842039927,-1.6,3.001017893780954
55,flow0.3,430.3492322445146,-1.6,13.769338893564418
55,flow0.4,378.98366175599415,-1.6,13.560494687967003
55,flow0.5,281.7245031210662,-1.6,11.36057973661609
55,flow0.6,252.6185153604174,-1.6,13.492095171567053
55,flow0.7,179.3965585082887,-1.6,12.240670103733056
55,flow0.8,118.8196888093538,-1.6,12.232093377290703
55,flow0.9,75.49577818021643,-1.6,10.170238422811963
56,flow0.10,42.68477572374977,-1.6,7.180501046124846
56,flow0.11,15.893584447004832,-1.6,3.7357456049649045
56,flow0.12,5.1,-1.6,0.0
56,flow0.3,444.2081435707628,-1.6,13.858911326248199
56,flow0.4,392.78229700709244,-1.6,13.798635251098313
56,flow0.5,292.85688101597964,-1.6,11.132377894913406
56,flow0.6,266.3070917809304,-1.6,13.688576420512982
56,flow0.7,191.26162001262628,-1.6,11.865061504337564
56,flow0.8,131.36920741729847,-1.6,12.549518607944659
56,flow0.9,86.63588443330954,-1.6,11.140106253093109
57,flow0.10,50.75141301974654,-1.6,8.06663729599677
57,flow0.11,20.161659240629525,-1.6,4.268074793624692
57,flow0.12,5.614589514583349,-1.6,0.5145895145833492
57,flow0.3,458.0483609020474,-1.6,13.840217331284657
57,flow0.4,406.42203359844177,-1.6,13.639736591349356
57,flow0.5,304.2283383256435,-1.6,11.371457309663855
57,flow0.6,279.5833691447934,-1.6,13.276277363862961
57,flow0.7,203.44286270192066,-1.6,12.181242689294368
57,flow0.8,144.19113696049976,-1.6,12.82192954320129
57,flow0.9,98.42824572771772,-1.6,11.79236129440818
58,flow0.10,59.54791758188512,-1.6,8.79650456213858
58,flow0.11,24.994116113428028,-1.6,4.8324568727985024
58,flow0.12,6.762886858102865,-1.6,1.1482973435195163
58,flow0.3,471.6466811576622,-1.6,13.598320255614817
58,flow0.4,419.89398093754903,-1.6,13.471947339107283
58,flow0.5,315.284077972972,-1.6,11.055739647328481
58,flow0.6,292.56125035069147,-1.6,12.97788120589809
58,flow0.7,215.4996031241086,-1.6,12.056740422187932
58,flow0.8,156.91993503472048,-1.6,12.728798074220716
58,flow0.9,110.33657894220639,-1.6,11.908333214488662
59,flow0.10,68.93843330969102,-1.6,9.390515727805905
59,flow0.11,30.806623264355586,-1.6,5.8125071509275585
59,flow0.12,8.841318979533389,-1.6,2.0784321214305237
59,flow0.3,485.3821277323874,-1.6,13.735446574725211
59,flow0.4,433.37140409658207,-1.6,13.47742315903306
59,flow0.5,326.76177736821006,-1.6,11.47769939523805
59,flow0.6,304.72059157029275,-1.6,12.159341219601309
59,flow0.7,227.80784639010307,-1.6,12.308243265994452
59,flow0.8,169.89709833560858,-1.6,12.97716330088809
59,flow0.9,121.86682345692489,-1.6,11.530244514718502
60,flow0.10,79.22431803566869,-1.6,10.285884725977667
60,flow0.11,37.22507489870768,-1.6,6.418451634352095
60,flow0.12,11.513285770802758,-1.6,2.6719667912693694
60,flow0.3,499.2559016701762,-1.6,13.873773937788792
60,flow0.4,446.7857923181309,-1.6,13.41438822154887
60,flow0.5,337.83736421939955,-1.6,11.075586851189472
60,flow0.6,316.8969988105115,-1.6,12.176407240218738
60,flow0.7,239.78626571172913,-1.6,11.978419321626053
60,flow0.8,182.5585501650117,-1.6,12.661451829403116
60,flow0.9,133.51340941269822,-1.6,11.64658595577333
61,flow0.10,90.23245482207275,-1.6,11.008136786404066
61,flow0.11,44.147505541006105,-1.6,6.922430642298423
61,flow0.12,15.144002085807733,-1.6,3.6307163150049746
61,flow0.13,5.1,-1.6,0.0
61,flow0.4,460.4720947198151,-1.6,13.686302401684225
61,flow0.5,349.12876187347064,-1.6,11.291397654071078
61,flow0.6,328.498914248814,-1.6,11.601915438302534
61,flow0.7,251.82952123379832,-1.6,12.043255522069149
61,flow0.8,195.52029545641653,-1.6,12.961745291404835
61,flow0.9,145.21162767722197,-1.6,11.698218264523744
62,flow0.10,102.15350701173301,-1.6,11.921052189660259
62,flow0.11,52.03671948590782,-1.6,7.889213944901712
62,flow0.12,19.627089959941806,-1.6,4.483087874134071
62,flow0.13,5.694652664498426,-1.6,0.594652664498426
62,flow0.4,474.2425484814728,-1.6,13.7704537616577
62,flow0.5,360.61980851096905,-1.6,11.491046637498401
62,flow0.6,339.9391157482591,-1.6,11.44020149944508
62,flow0.7,263.67759980439666,-1.6,11.848078570598364
62,flow0.8,208.49305121897072,-1.6,12.972755762554183
62,flow0.9,156.81615887877908,-1.6,11.604531201557107
63,flow0.10,114.64103279521223,-1.6,12.487525783479214
63,flow0.11,60.45924099455588,-1.6,8.42252150864806
63,flow0.12,24.915792438806967,-1.6,5.2887024788651615
63,flow0.13,6.931995054497383,-1.6,1.2373423899989575
63,flow0.4,488.0879949429119,-1.6,13.845446461439133
63,flow0.5,371.7401021435533,-1.6,11.120293632584252
63,flow0.6,351.85087861797416,-1.6,11.911762869715064
63,flow0.7,275.8978371790885,-1.6,12.220237374691852
63,flow0.8,221.4066555415974,-1.6,12.913604322626664
63,flow0.9,168.24927022280067,-1.6,11.433111344021595
64,flow0.10,127.84762081948575,-1.6,13.206588024273515
64,flow0.11,69.39952788795344,-1.6,8.94028689339757
64,flow0.12,31.163371814670974,-1.6,6.247579375864007
64,flow0.13,9.072154512070119,-1.6,2.140159457572736
64,flow0.5,382.82882677976215,-1.6,11.088724636208825
64,flow0.6,362.957412350987,-1.6,11.10653373301286
64,flow0.7,287.879273241846,-1.6,11.981436062757485
64,flow0.8,234.23389124953275,-1.6,12.827235707935355
64,flow0.9,179.69907984193296,-1.6,11.44980961913228
65,flow0.10,141.66651538352016,-1.6,13.818894564034418
65,flow0.11,79.11775293960235,-1.6,9.718225051648915
65,flow0.12,38.116882305848414,-1.6,6.95351049117744
65,flow0.13,12.058099196664989,-1.6,2.9859446845948696
65,flow0.5,394.2345361394095,-1.6,11.405709359647334
65,flow0.6,374.08324357926347,-1.6,11.125831228276452
65,flow0.7,299.98315006194986,-1.6,12.103876820103824
65,flow0.8,246.77849285053776,-1.6,12.54460160100501
65,flow0.9,191.49350360839028,-1.6,11.794423766457326
66,flow0.10,155.36713831974194,-1.6,13.700622936221771
66,flow0.11,89.40350143532268,-1.6,10.285748495720327
66,flow0.12,45.636066411877984,-1.6,7.51918410602957
66,flow0.13,15.874630758911373,-1.6,3.8165315622463822
66,flow0.14,5.1,-1.6,0.0
66,flow0.5,405.54154956081425,-1.6,11.307013421404735
66,flow0.6,385.78799402709956,-1.6,11.704750447836092
66,flow0.7,311.89458143194054,-1.6,11.91143136999067
66,flow0.8,259.5183084361244,-1.6,12.739815585586651
66,flow0.9,203.14372217890192,-1.6,11.650218570511639
67,flow0.10,169.01163039829117,-1.6,13.644492078549229
67,flow0.11,100.39167940712068,-1.6,10.988177971797995
67,flow0.12,53.928279517474586,-1.6,8.292213105596602
67,flow0.13,20.269893805170433,-1.6,4.3952630462590605
67,flow0.14,5.963651916733943,-1.6,0.8636519167339429
67,flow0.5,416.72574579849066,-1.6,11.184196237676405
67,flow0.6,397.1555539976471,-1.6,11.36755997054754
67,flow0.7,324.1107114334479,-1.6,12.216130001507327
67,flow0.8,272.5433307569616,-1.6,13.025022320837191
67,flow0.9,214.6383157000395,-1.6,11.494593521137572
68,flow0.10,182.84275781030303,-1.6,13.831127412011847
68,flow0.11,112.09123170773964,-1.6,11.699552300618961
68,flow0.12,62.865845315414475,-1.6,8.937565797939897
68,flow0.13,25.34930659774691,-1.6,5.079412792576477
68,flow0.14,7.738621176593005,-1.6,1.7749692598590627
68,flow0.5,428.1827673604929,-1.6,11.457021562002227
68,flow0.6,408.3543048004679,-1.6,11.19875080282081
68,flow0.7,336.10609854515883,-1.6,11.995387111710944
68,flow0.8,285.4027189674617,-1.6,12.859388210500068
68,flow0.9,226.20370471845203,-1.6,11.56538901841253
69,flow0.10,196.28514987814708,-1.6,13.442392067844048
69,flow0.11,124.31069916081614,-1.6,12.219467453076504
69,flow0.12,72.39481785465031,-1.6,9.528972539235838
69,flow0.13,31.077216292871164,-1.6,5.727909695124254
69,flow0.14,10.040578606561757,-1.6,2.301957429968752
69,flow0.5,439.323905204297,-1.6,11.141137843804062
69,flow0.6,419.66334981573596,-1.6,11.309045015268076
69,flow0.7,348.38557832647786,-1.6,12.279479781319015
69,flow0.8,298.3754043064296,-1.6,12.972685338967889
69,flow0.9,237.77806533323408,-1.6,11.57436061478205
70,flow0.10,209.91129079088572,-1.6,13.626140912738629
